,Job Level,Units,Credit Scoring,Customer Onboarding,Product Recommendations,Product Pricing,KYC & AML,Contract Analysis,Content Reviews,Trade Reconstruction,Investment Advisory,Portfolio Construction,Asset Valuation,Trade Execution,Dispute Management,Fraud Detection,Smart Surveillance,Model Risk Management,Operations Assistant,Account Reconciliations,Collections,Capital Optimization,Roles
1519,1,Portfolios,True,False,True,False,False,True,False,False,True,True,False,False,False,True,True,True,False,False,False,False,Operations Executive
1520,6,Portfolios,False,True,False,False,False,True,False,True,False,True,False,True,False,False,False,False,True,False,False,True,EVP
1521,6,Portfolios,True,True,False,False,False,True,True,False,False,True,True,False,True,False,False,False,True,False,False,False,EVP
1522,6,Retail Banking,False,True,True,False,True,False,False,False,False,True,True,False,False,False,True,True,True,False,True,False,SVP
1523,4,Portfolios,False,True,True,False,True,False,False,False,True,False,False,True,True,False,False,True,True,False,False,True,Director
1524,2,Corp,False,True,False,False,True,False,True,True,False,True,False,False,False,False,False,True,False,False,True,False,Analyst
1525,6,Portfolios,True,False,True,True,True,False,False,True,True,False,False,True,False,True,False,False,False,False,False,False,EVP
1526,6,Trading,False,False,False,False,True,True,False,True,False,True,True,False,True,True,False,True,False,False,True,False,SVP
1527,7,Corp,False,True,True,False,False,True,False,False,False,True,False,False,False,False,True,True,True,False,True,True,CTO
1528,4,Portfolios,False,True,True,True,False,True,False,True,False,True,False,False,True,False,False,False,False,False,False,False,Director
1529,7,Wealth,False,True,False,False,True,True,True,True,True,False,False,False,False,False,False,False,False,False,True,False,CIO
1530,3,Corp,False,True,False,False,False,True,True,True,False,True,False,True,False,True,False,False,False,True,True,False,Senior Analyst
1531,6,Portfolios,False,False,True,False,False,True,False,False,False,True,False,True,False,True,True,False,True,True,False,True,EVP
1532,7,Back-office operations,True,False,True,True,False,True,True,True,False,True,False,False,True,True,True,True,False,False,True,True,CIO
1533,5,Corp,False,False,True,False,False,False,True,True,False,True,False,True,False,False,False,True,False,False,False,True,VP
1534,6,Retail Banking,True,False,False,False,True,True,True,False,False,True,True,False,True,False,True,False,True,False,False,True,EVP
1535,6,Retail Banking,True,False,True,False,False,True,True,True,True,False,False,False,True,False,False,False,False,True,True,True,EVP
1536,5,Trading,True,True,False,True,False,True,True,True,False,True,True,False,True,True,True,True,False,False,False,True,Department Head
1537,1,Corporate Banking,False,False,True,False,True,False,False,True,True,True,False,True,False,True,False,False,True,False,True,True,Operations Executive
1538,2,Retail Banking,False,False,True,True,False,True,True,False,False,True,False,False,False,False,False,False,False,False,True,False,Analyst
1539,7,Retail Banking,False,False,True,True,True,False,False,True,True,True,True,True,True,True,False,False,True,True,False,True,CRO
1540,2,Wealth,False,False,False,True,False,False,True,True,True,False,True,True,True,True,True,True,False,True,False,False,Analyst
1541,2,Back-office operations,True,True,False,True,True,True,False,False,False,False,False,True,False,True,True,True,True,True,True,True,Analyst
1542,6,Wealth,False,True,False,False,True,False,True,False,True,True,True,True,True,True,False,True,True,False,False,True,SVP
1543,7,Wealth,True,False,True,False,False,True,True,False,False,True,True,True,False,True,False,True,True,False,True,True,CRO
1544,3,Corporate Banking,False,False,False,False,False,False,False,True,True,True,False,False,True,False,False,True,True,False,False,False,Manager
1545,5,Retail Banking,True,True,True,False,False,False,False,False,True,True,False,False,True,False,True,False,True,False,True,True,VP
1546,4,Corporate Banking,False,True,True,True,True,True,True,False,False,True,False,False,False,False,True,False,True,False,True,True,Director
1547,2,Trading,True,False,True,False,False,True,True,True,False,True,False,True,True,True,False,False,True,True,True,True,Team Lead
1548,7,Retail Banking,True,True,True,False,True,False,False,False,False,False,True,False,True,False,True,False,False,True,True,False,CIO
1549,6,Portfolios,False,True,True,False,True,False,False,True,False,True,False,False,True,False,False,True,True,True,False,True,EVP
1550,4,Corp,True,True,True,True,False,True,True,False,False,False,False,True,True,False,False,False,False,False,False,True,Director
1551,1,Back-office operations,False,True,False,False,True,True,False,False,True,False,False,False,True,False,True,False,False,False,True,True,Operations Executive
1552,2,Trading,False,True,True,True,True,True,False,True,True,False,False,True,False,False,True,False,True,True,True,False,Process Owner
1553,7,Corporate Banking,True,False,False,True,True,False,False,False,False,False,False,True,True,False,True,True,True,False,True,False,CTO
1554,1,Wealth,True,True,False,False,True,True,False,False,True,True,False,True,False,True,False,False,True,False,True,False,Operations Executive
1555,4,Portfolios,True,True,True,True,False,False,True,False,False,True,True,False,False,False,False,False,True,True,True,True,Director
1556,3,Back-office operations,True,False,False,False,True,True,False,True,True,True,False,True,False,True,False,False,False,True,False,False,Senior Analyst
1557,1,Portfolios,False,True,True,False,False,True,True,True,True,False,True,False,False,True,True,False,False,False,False,True,Operations Executive
1558,5,Portfolios,False,True,True,False,True,True,True,False,False,True,True,False,False,False,True,True,True,True,True,True,VP
1559,1,Back-office operations,True,False,False,True,True,True,True,True,False,False,False,True,True,False,True,True,False,False,True,True,Operations Executive
1560,3,Corporate Banking,True,False,False,False,True,True,True,True,False,True,False,False,True,False,False,True,False,True,False,False,Manager
1561,7,Trading,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,True,True,CTO
1562,5,Corporate Banking,False,False,False,False,False,False,True,True,False,True,False,True,True,True,False,True,False,True,True,False,Department Head
1563,7,Corp,True,False,True,True,True,True,True,False,True,True,True,True,False,False,False,True,True,False,True,True,CRO
1564,5,Corporate Banking,False,False,False,True,True,True,True,False,False,False,True,True,False,False,True,False,True,False,False,False,Department Head
1565,1,Corporate Banking,True,False,True,True,True,True,True,False,True,True,True,False,False,True,True,True,False,False,False,False,Operations Executive
1566,6,Wealth,True,False,True,False,True,True,False,True,True,True,True,True,True,False,False,False,True,True,True,False,SVP
1567,1,Trading,False,True,True,False,False,True,True,True,False,False,False,True,True,False,True,True,False,True,False,False,Operations Executive
1568,6,Trading,True,False,True,False,True,True,False,False,True,True,False,True,False,True,True,False,False,False,True,True,SVP
1569,5,Corp,True,False,True,False,False,False,False,True,False,False,True,False,False,True,False,False,False,False,True,True,VP
1570,3,Trading,False,True,True,True,True,False,False,True,True,False,False,False,False,True,False,True,False,False,False,False,Senior Analyst
1571,3,Corporate Banking,False,True,True,True,False,False,False,False,False,True,True,False,True,True,False,True,True,True,False,False,Senior Analyst
1572,4,Corp,False,True,True,True,True,False,True,True,True,True,False,False,False,True,False,True,True,False,False,False,Director
1573,6,Portfolios,True,False,True,True,True,False,True,True,False,True,True,True,True,True,True,False,False,False,True,False,SVP
1574,6,Retail Banking,False,False,True,True,True,False,True,False,False,True,False,True,True,True,False,False,True,True,True,False,SVP
1575,2,Wealth,False,True,False,False,False,False,True,False,False,True,True,True,False,True,True,False,False,True,False,False,Analyst
1576,2,Portfolios,True,True,False,True,True,False,True,False,False,True,False,True,True,False,False,True,True,True,True,True,Team Lead
1577,7,Corporate Banking,True,True,True,False,False,False,False,True,False,True,True,False,False,False,False,False,False,True,False,True,CTO
1578,7,Wealth,False,False,False,True,False,True,True,True,False,True,True,True,True,True,False,True,True,True,True,False,CTO
1579,3,Portfolios,True,True,True,True,True,False,False,False,True,True,False,False,False,False,True,False,True,False,False,True,Senior Analyst
1580,5,Trading,False,True,False,True,True,False,False,True,False,False,False,True,True,False,False,True,True,False,False,True,Department Head
1581,3,Back-office operations,False,False,True,False,True,True,True,False,True,False,False,True,False,True,False,False,False,False,True,True,Manager
1582,3,Corporate Banking,False,False,False,True,False,False,True,True,True,True,True,True,True,False,True,False,False,False,False,False,Manager
1583,4,Corp,True,True,True,True,True,False,False,True,False,False,False,False,False,True,False,True,True,True,True,True,Director
1584,6,Back-office operations,True,False,False,False,True,False,True,True,True,True,True,False,True,True,False,False,False,False,True,True,EVP
1585,2,Trading,True,False,True,True,True,False,True,True,False,True,True,False,True,True,True,True,False,True,False,True,Team Lead
1586,5,Portfolios,True,True,True,True,False,True,True,True,True,True,False,True,False,False,False,True,True,False,True,True,Department Head
1587,3,Wealth,True,True,False,False,False,False,False,True,False,False,False,False,False,False,True,True,True,False,False,False,Senior Analyst
1588,3,Portfolios,False,True,True,False,True,True,True,True,True,False,True,False,False,False,False,False,True,True,True,False,Manager
1589,5,Corp,True,False,False,True,False,False,False,False,True,False,True,False,False,True,False,True,False,True,False,False,VP
1590,3,Back-office operations,False,True,False,False,False,False,False,False,False,True,False,True,False,False,True,False,True,True,False,True,Senior Analyst
1591,2,Trading,False,False,False,True,True,True,True,False,False,True,False,False,False,True,True,False,True,False,False,True,Analyst
